question_id,pubtator_fetch,semantic_graph,vector_index,kg_expansion,answer_netmedex_hybrid_rag,answer_traditional_rag,answer_general_llm,total,node_count,edge_count,path_count,preferred_pmids,corpus_document_count,tokens_input_tokens,tokens_output_tokens,tokens_total_tokens
Q003,0.0,2.0541250705718994e-05,4.486117646098137,1.5072524547576904e-05,,,,4.975061804056168,0,0,0,[],15,,,
Q013,0.0,3.498047590255737e-05,0.5092918798327446,8.024275302886963e-06,,,,1.018630512058735,0,0,0,[],1,,,
Q021,0.0,1.2919306755065918e-05,1.2656687945127487,9.760260581970215e-06,,,,1.8632930293679237,0,0,0,[],10,,,
Q027,0.0,2.133101224899292e-05,1.7656517028808594,9.12696123123169e-06,,,,2.262733392417431,0,0,0,[],15,,,
Q033,0.0,1.3284385204315186e-05,1.6506948322057724,9.268522262573242e-06,,,,2.2012974098324776,0,0,0,[],15,,,
Q046,0.0,1.574307680130005e-05,0.9457384794950485,8.843839168548584e-06,,,,1.4502165392041206,0,0,0,[],7,,,
Q016,0.0,13.366822972893715,1.0213226899504662,0.0004135817289352417,,,,20.485485695302486,37,51,0,[],4,5424,5536,10960
Q022,0.0,17.881670750677586,0.7842464298009872,3.180652856826782e-05,,,,22.021386712789536,20,24,0,[],1,1590,3000,4590
Q023,0.0,29.36382669210434,2.5450595542788506,5.9388577938079834e-05,,,,41.22605558484793,134,222,1,['26861406'],15,20811,25269,46080
Q029,0.0,19.320399038493633,1.1958101242780685,7.20098614692688e-05,,,,26.789248563349247,42,84,0,[],7,8996,10214,19210
