question_id,pubtator_fetch,semantic_graph,vector_index,kg_expansion,answer_netmedex_hybrid_rag,answer_traditional_rag,answer_general_llm,total,node_count,edge_count,path_count,preferred_pmids,corpus_document_count,tokens_input_tokens,tokens_output_tokens,tokens_total_tokens
PP001,0.0,1.7330050468444824e-05,3.7279626429080963,0.000149555504322052,0.0,,,4.237049587070942,65,90,2,"['29500883', '38045146']",9,,,
PP002,0.0,5.5752694606781006e-05,1.3371749222278595,6.270408630371094e-05,0.0,,,1.868582896888256,89,126,3,"['15810876', '30623450', '32519340']",15,,,
PP003,0.0,1.6987323760986328e-05,1.4945089221000671,2.154707908630371e-05,0.0,,,2.0014850795269012,33,42,1,['33476985'],15,,,
PP004,0.0,2.3789703845977783e-05,1.5344987288117409,1.1518597602844238e-05,0.0,,,2.0360611379146576,35,41,1,['27576555'],15,,,
PP005,0.0,1.642853021621704e-05,1.4739260077476501,1.1868774890899658e-05,0.0,,,2.0006801784038544,123,208,1,['26277279'],15,,,
PP006,0.0,1.6570091247558594e-05,1.0936260744929314,2.752244472503662e-05,0.0,,,1.5739265233278275,65,90,2,"['29500883', '38045146']",9,,,
PP007,0.0,1.668184995651245e-05,1.713814027607441,8.541345596313477e-05,0.0,,,2.2054550498723984,89,126,3,"['15810876', '30623450', '32519340']",15,,,
PP008,0.0,4.061311483383179e-05,1.790417641401291,0.00014671683311462402,0.0,,,2.301554560661316,209,297,1,"['21320797', '38474387']",26,,,
PP009,0.0,1.8864870071411133e-05,1.5057439282536507,0.00017609447240829468,0.0,,,2.049189083278179,105,163,1,"['23788646', '28155088', '37546931']",15,,,
PP010,0.0,2.855062484741211e-05,1.3241081088781357,0.00012436509132385254,0.0,,,1.8224003538489342,105,163,2,"['37546931', '38554847']",15,,,
PP011,0.0,4.4055283069610596e-05,1.1999099105596542,0.0003588646650314331,0.0,,,1.9262211099267006,59,126,3,"['20485626', '25646384', '29052129', '32839523', '38064540']",11,,,
PP012,0.0,4.0121376514434814e-05,1.643277071416378,0.00019349157810211182,0.0,,,2.163442984223366,59,126,1,"['29052129', '30611768', '38064540']",11,,,
PP013,0.0,1.70096755027771e-05,1.1934301257133484,0.0002437308430671692,0.0,,,1.7109743505716324,59,126,3,"['20485626', '25646384', '29052129', '32839523', '38064540']",11,,,
PP014,0.0,3.925710916519165e-05,2.159828059375286,6.609775893390179,31.63306674361229,,,41.262483566999435,166,267,1,"['29302038', '35430804']",26,3841,1148,4989
PP015,0.0,5.9567391872406006e-05,3.2608682513237,0.00027094781398773193,0.0,,,4.1418410167098045,172,296,3,"['33201261', '36289287', '36600119', '37546931']",39,0,0,0
PP016,0.0,0.00014676153659820557,2.9089318439364433,0.0001697838306427002,0.0,,,3.489906370639801,172,296,3,"['33201261', '36289287', '36600119', '37546931']",39,0,0,0
PP017,0.0,5.128979682922363e-05,1.4163057878613472,0.00014791637659072876,0.0,,,1.9208572655916214,60,104,1,"['39411648', '41997336']",15,0,0,0
PP018,0.0,4.312396049499512e-05,2.6382594108581543,6.912287957966328,27.972920261323452,,,38.08024115860462,223,452,4,"['16313350', '17191007', '20599675', '22179898', '24646638', '24976068', '25918553', '26707036']",42,3845,1012,4857
PP019,0.0,7.468461990356445e-05,3.323401302099228,6.81052003800869,32.37926338613033,,,43.056029833853245,223,452,4,"['16313350', '17191007', '20599675', '22179898', '24646638', '24976068', '25918553', '26707036']",42,3674,1200,4874
PP020,0.0,7.301568984985352e-05,3.3712905943393707,7.659651525318623,29.551868490874767,,,41.296270079910755,223,452,4,"['16313350', '17191007', '20599675', '22179898', '24646638', '24976068', '25918553', '26707036']",42,3849,1078,4927
