system,arm,question_id,run_id,label,question_type,routed_profile,route_reason,use_node_rag,max_hops,gate_directional_paths,gate_multi_document_paths,gate_evidence_paths,node_ids,exposed_pmids,exposed_edges,exposed_paths,exposure_signature
netmedex_hybrid_rag,B_entity_validated,Q001,formal-v1-gpt-5.6-terra-B_entity_validated,B. Text + normalized entities,mechanism,B_entity_validated,fixed profile,True,0,False,False,,MESH:D014025_Chemical;MESH:C056599_Chemical,29500883;29904399;32911026;33743412;35292240;38045146;39588260;41484919,,,
netmedex_hybrid_rag,B_entity_validated,Q002,formal-v1-gpt-5.6-terra-B_entity_validated,B. Text + normalized entities,retrieval,B_entity_validated,fixed profile,True,0,False,False,,op_disease;HP:0000939_Phenotype;MESH:D010013_Disease,23223004;23605904;27904930;33255179;33434305;34502371;35285389;35831436;36319624;36835184;37215980;38106447;39343927;41369394,,,
netmedex_hybrid_rag,B_entity_validated,Q003,formal-v1-gpt-5.6-terra-B_entity_validated,B. Text + normalized entities,direct_evidence,B_entity_validated,fixed profile,True,0,False,False,,map04931_Pathway;9606_Species,12172480;17053832;18094066;24003928;29241747;31426593;31577826;32437299;33439300;34536157;34847640;37895163;39471690;39593091;39749338,,,
netmedex_hybrid_rag,B_entity_validated,Q004,formal-v1-gpt-5.6-terra-B_entity_validated,B. Text + normalized entities,two_hop_path,B_entity_validated,fixed profile,True,0,False,False,,MESH:D003474_Chemical;R-HSA-109581_Pathway,15810876;29693253;30623450;30725357;31590362;32519340;35722665;37776274;38031951;38166505;38269517;38699926;39219410;41109942;41252742,,,
netmedex_hybrid_rag,B_entity_validated,Q005,formal-v1-gpt-5.6-terra-B_entity_validated,B. Text + normalized entities,mechanism,B_entity_validated,fixed profile,True,0,False,False,,MESH:C564971_Disease;HP:0001427_Phenotype;HP:0003287_Phenotype;351_Gene,22697066;27766447;27809706;32967303;33476985;35269827;35522844;35660451;37227619;37597424;37956598;40023293;40864415;40902587;40931065,,,
netmedex_hybrid_rag,B_entity_validated,Q006,formal-v1-gpt-5.6-terra-B_entity_validated,B. Text + normalized entities,retrieval,B_entity_validated,fixed profile,True,0,False,False,,MESH:D014652_Disease,10569303;15320839;15815580;15861315;17430168;18695354;22112351;24928320;35970408;39684569,,,
netmedex_hybrid_rag,B_entity_validated,Q007,formal-v1-gpt-5.6-terra-B_entity_validated,B. Text + normalized entities,association,B_entity_validated,fixed profile,True,0,False,False,,HP:0002960_Phenotype;16171_Gene;3605_Gene;27190_Gene,25130295;25145755;25467639;27576555;30502718;30891627;31295952;31866067;34635393;34875227;35872102;37579542;37670700;39875232,,,
netmedex_hybrid_rag,B_entity_validated,Q008,formal-v1-gpt-5.6-terra-B_entity_validated,B. Text + normalized entities,hypothesis,B_entity_validated,fixed profile,True,0,False,False,,12638_Gene;MESH:D003550_Disease;GO:0006954_BiologicalProcess;HP:4000055_Phenotype,23788646;27588407;28155088;30546102;31636470;32326161;35160099;35743652;36600119;37546931;38073491;38179971;38554847;40247380;40824057,,,
netmedex_hybrid_rag,B_entity_validated,Q009,formal-v1-gpt-5.6-terra-B_entity_validated,B. Text + normalized entities,retrieval,B_entity_validated,fixed profile,True,0,False,False,,map04630_Pathway,26972840;29897957;31114509;32885495;33601387;39122555;40617409,,,
netmedex_hybrid_rag,B_entity_validated,Q010,formal-v1-gpt-5.6-terra-B_entity_validated,B. Text + normalized entities,multilingual_mechanism,B_entity_validated,fixed profile,True,0,False,False,,,,,,
