system,arm,question_id,run_id,label,question_type,routed_profile,route_reason,use_node_rag,max_hops,gate_directional_paths,gate_multi_document_paths,gate_evidence_paths,node_ids,exposed_pmids,exposed_edges,exposed_paths,exposure_signature
netmedex_hybrid_rag,A_text_only,Q001,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,Q003,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,direct_evidence,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,Q004,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,two_hop_path,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,Q006,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,retrieval,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,Q008,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,hypothesis,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,Q010,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,multilingual_mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,Q011,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,Q014,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,retrieval,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,Q015,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,two_hop_path,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,Q016,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,Q021,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,direct_evidence,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,Q025,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,hypothesis,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,Q028,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,two_hop_path,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,Q029,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,Q037,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,Q041,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,multilingual_mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,Q043,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,cross_species,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,Q046,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,direct_evidence,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,Q047,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,direct_evidence,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,Q050,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,hypothesis,A_text_only,fixed profile,False,0,False,False,,,,,,
