question_id,pubtator_fetch,semantic_graph,vector_index,kg_expansion,answer_netmedex_hybrid_rag,answer_traditional_rag,answer_general_llm,total,node_count,edge_count,path_count,preferred_pmids,corpus_document_count,tokens_input_tokens,tokens_output_tokens,tokens_total_tokens
PP001,0.0,1.7330050468444824e-05,3.313975565135479,0.00036563724279403687,0.0,,,3.7868553325533867,65,90,2,"['29500883', '38045146']",9,,,
PP002,0.0,9.676069021224976e-05,1.441553346812725,5.5767595767974854e-05,0.0,,,1.9276716485619545,89,126,3,"['15810876', '30623450', '32519340']",15,,,
PP003,0.0,3.405660390853882e-05,1.4216397255659103,2.4884939193725586e-05,0.0,,,1.9205615147948265,33,42,1,['33476985'],15,,,
PP004,0.0,2.3283064365386963e-05,1.6388593018054962,1.1071562767028809e-05,0.0,,,2.09853009134531,35,41,1,['27576555'],15,,,
PP005,0.0,1.5690922737121582e-05,1.1917099431157112,1.7181038856506348e-05,0.0,,,1.8270859643816948,123,208,1,['26277279'],15,,,
PP006,0.0,2.2470951080322266e-05,1.2915191873908043,6.251037120819092e-05,0.0,,,1.7870060428977013,65,90,2,"['29500883', '38045146']",9,,,
PP007,0.0,3.775954246520996e-05,1.7796488404273987,5.889683961868286e-05,0.0,,,2.2786467373371124,89,126,3,"['15810876', '30623450', '32519340']",15,,,
PP008,0.0,2.6814639568328857e-05,2.072848804295063,0.00013680756092071533,0.0,,,2.6010842621326447,209,297,1,"['21320797', '38474387']",26,,,
PP009,0.0,1.6316771507263184e-05,1.578526109457016,0.00040065497159957886,0.0,,,2.1677792742848396,105,163,1,"['23788646', '28155088', '37546931']",15,,,
PP010,0.0,6.755441427230835e-05,1.7111838459968567,9.56803560256958e-05,0.0,,,2.208831377327442,105,163,2,"['37546931', '38554847']",15,,,
PP011,0.0,1.5288591384887695e-05,1.2505591735243797,0.0003119036555290222,0.0,,,1.8177838176488876,59,126,3,"['20485626', '25646384', '29052129', '32839523', '38064540']",11,,,
PP012,0.0,2.3342669010162354e-05,1.5493050292134285,0.00024785101413726807,0.0,,,2.0836427584290504,59,126,1,"['29052129', '30611768', '38064540']",11,,,
PP013,0.0,5.406886339187622e-05,1.338162936270237,0.00044742971658706665,0.0,,,2.0190978571772575,59,126,3,"['20485626', '25646384', '29052129', '32839523', '38064540']",11,,,
PP014,0.0,3.7103891372680664e-05,2.416215144097805,6.397604964673519,92.61593805998564,,,102.09097151458263,166,267,1,"['29302038', '35430804']",26,3828,1170,4998
PP015,0.0,5.8420002460479736e-05,3.496303804218769,0.0001752898097038269,0.0,,,4.289528280496597,172,296,3,"['33201261', '36289287', '36600119', '37546931']",39,0,0,0
PP016,0.0,5.172938108444214e-05,2.3817473724484444,0.0002440810203552246,0.0,,,3.125170089304447,172,296,3,"['33201261', '36289287', '36600119', '37546931']",39,0,0,0
PP017,0.0,7.34180212020874e-05,1.5345595851540565,0.0001523345708847046,0.0,,,2.036844424903393,60,104,1,"['39411648', '41997336']",15,0,0,0
PP018,0.0,4.032999277114868e-05,3.001257173717022,7.001811191439629,32.59353031218052,,,43.10196605324745,223,452,4,"['16313350', '17191007', '20599675', '22179898', '24646638', '24976068', '25918553', '26707036']",42,3832,1200,5032
PP019,0.0,7.66068696975708e-05,3.5534984543919563,7.4876173585653305,32.449565179646015,,,44.04140745848417,223,452,4,"['16313350', '17191007', '20599675', '22179898', '24646638', '24976068', '25918553', '26707036']",42,3661,1200,4861
PP020,0.0,7.923692464828491e-05,3.3817377537488937,7.479446418583393,32.5734713897109,,,44.01497082412243,223,452,4,"['16313350', '17191007', '20599675', '22179898', '24646638', '24976068', '25918553', '26707036']",42,3836,1200,5036
