system,arm,question_id,run_id,label,question_type,routed_profile,route_reason,use_node_rag,max_hops,gate_directional_paths,gate_multi_document_paths,gate_evidence_paths,node_ids,exposed_pmids,exposed_edges,exposed_paths,exposure_signature
netmedex_hybrid_rag,A_text_only,PP001,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,PP002,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,PP003,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,PP004,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,PP005,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,PP006,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,PP007,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,PP008,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,PP009,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,PP010,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,PP011,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,PP012,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,PP013,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,PP014,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,PP015,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,PP016,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,PP017,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,PP018,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,PP019,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
netmedex_hybrid_rag,A_text_only,PP020,formal-v1-gpt-oss:120b-A_text_only,A. Text-only RAG,mechanism,A_text_only,fixed profile,False,0,False,False,,,,,,
