system,arm,question_id,run_id,label,question_type,routed_profile,route_reason,use_node_rag,max_hops,gate_directional_paths,gate_multi_document_paths,gate_evidence_paths,node_ids,exposed_pmids,exposed_edges,exposed_paths,exposure_signature
netmedex_hybrid_rag,F_adaptive,Q001,formal-v1-gpt-4.1-F_adaptive,F. Adaptive routed Hybrid RAG,mechanism,H_evidence_gated_four_hop,question_type=mechanism: bounded evidence-gated multi-hop task,True,4,False,True,True,MESH:D014025_Chemical;MESH:C056599_Chemical,,,,cdeec80ea79808c4
netmedex_hybrid_rag,F_adaptive,Q003,formal-v1-gpt-4.1-F_adaptive,F. Adaptive routed Hybrid RAG,direct_evidence,A_text_only,question_type=direct_evidence,False,0,False,False,,,,,,
netmedex_hybrid_rag,F_adaptive,Q004,formal-v1-gpt-4.1-F_adaptive,F. Adaptive routed Hybrid RAG,two_hop_path,H_evidence_gated_four_hop,question_type=two_hop_path: bounded evidence-gated multi-hop task,True,4,False,True,True,MESH:D003474_Chemical;R-HSA-109581_Pathway,,,,cdeec80ea79808c4
netmedex_hybrid_rag,F_adaptive,Q006,formal-v1-gpt-4.1-F_adaptive,F. Adaptive routed Hybrid RAG,retrieval,A_text_only,question_type=retrieval,False,0,False,False,,,,,,
netmedex_hybrid_rag,F_adaptive,Q008,formal-v1-gpt-4.1-F_adaptive,F. Adaptive routed Hybrid RAG,hypothesis,H_evidence_gated_four_hop,question_type=hypothesis: bounded evidence-gated multi-hop task,True,4,False,True,True,MESH:D007410_Disease;MESH:D003550_Disease;12638_Gene;HP:4000055_Phenotype;GO:0006954_BiologicalProcess,23788646;28155088;35743652;37546931;38073491;38554847,cftr ->[causes] cf | cf --[associated_with] inflammation;cftr ->[causes] cf | cf --[associated_with] gastrointestinal malignancy | gastrointestinal malignancy --[associated_with] cystic fibrosis transmembrane regulator protein | cystic fibrosis transmembrane regulator protein ->[causes] inflammation;cftr ->[induces] dysbiosis | dysbiosis ->[causes] liver disease | liver disease --[associated_with] cf | cf --[associated_with] inflammation,cftr|cf|inflammation;cftr|cf|gastrointestinal malignancy|cystic fibrosis transmembrane regulator protein|inflammation;cftr|dysbiosis|liver disease|cf|inflammation,21728ed3c6c64027
netmedex_hybrid_rag,F_adaptive,Q010,formal-v1-gpt-4.1-F_adaptive,F. Adaptive routed Hybrid RAG,multilingual_mechanism,H_evidence_gated_four_hop,question_type=multilingual_mechanism: bounded evidence-gated multi-hop task,True,4,False,True,True,,,,,cdeec80ea79808c4
netmedex_hybrid_rag,F_adaptive,Q011,formal-v1-gpt-4.1-F_adaptive,F. Adaptive routed Hybrid RAG,mechanism,H_evidence_gated_four_hop,question_type=mechanism: bounded evidence-gated multi-hop task,True,4,False,True,True,MESH:D008687_Chemical;56718_Gene;5563_Gene;GO:0023052_BiologicalProcess,,,,cdeec80ea79808c4
netmedex_hybrid_rag,F_adaptive,Q014,formal-v1-gpt-4.1-F_adaptive,F. Adaptive routed Hybrid RAG,retrieval,A_text_only,question_type=retrieval,False,0,False,False,,,,,,
netmedex_hybrid_rag,F_adaptive,Q015,formal-v1-gpt-4.1-F_adaptive,F. Adaptive routed Hybrid RAG,two_hop_path,H_evidence_gated_four_hop,question_type=two_hop_path: bounded evidence-gated multi-hop task,True,4,False,True,True,R-HSA-9694516_Pathway;GO:0050817_BiologicalProcess;MESH:D007239_Disease,,,,cdeec80ea79808c4
netmedex_hybrid_rag,F_adaptive,Q016,formal-v1-gpt-4.1-F_adaptive,F. Adaptive routed Hybrid RAG,mechanism,H_evidence_gated_four_hop,question_type=mechanism: bounded evidence-gated multi-hop task,True,4,False,True,True,MESH:D001284_Disease;HP:0001427_Phenotype;HP:0007269_Phenotype;HP:0003287_Phenotype;smn_disease,,,,cdeec80ea79808c4
netmedex_hybrid_rag,F_adaptive,Q021,formal-v1-gpt-4.1-F_adaptive,F. Adaptive routed Hybrid RAG,direct_evidence,A_text_only,question_type=direct_evidence,False,0,False,False,,,,,,
netmedex_hybrid_rag,F_adaptive,Q025,formal-v1-gpt-4.1-F_adaptive,F. Adaptive routed Hybrid RAG,hypothesis,H_evidence_gated_four_hop,question_type=hypothesis: bounded evidence-gated multi-hop task,True,4,False,True,True,HP:0011010_Phenotype;HP:0003560_Phenotype;GO:0006954_BiologicalProcess,,,,cdeec80ea79808c4
netmedex_hybrid_rag,F_adaptive,Q028,formal-v1-gpt-4.1-F_adaptive,F. Adaptive routed Hybrid RAG,two_hop_path,H_evidence_gated_four_hop,question_type=two_hop_path: bounded evidence-gated multi-hop task,True,4,False,True,True,R-HSA-109581_Pathway;1956_Gene;13649_Gene,,,,cdeec80ea79808c4
netmedex_hybrid_rag,F_adaptive,Q029,formal-v1-gpt-4.1-F_adaptive,F. Adaptive routed Hybrid RAG,mechanism,H_evidence_gated_four_hop,question_type=mechanism: bounded evidence-gated multi-hop task,True,4,False,True,True,MESH:D005642_Disease;HP:0002621_Phenotype,40681353;42065920,endothelial --[associated_with] atherosclerosis | atherosclerosis --[associated_with] oxidative stress | oxidative stress ->[induces] cellular senescence | cellular senescence ->[induces] atherosclerosis;endothelial --[associated_with] phenotypic switching | phenotypic switching --[associated_with] oxidative stress | oxidative stress ->[induces] cellular senescence | cellular senescence ->[induces] atherosclerosis,endothelial|atherosclerosis|oxidative stress|cellular senescence|atherosclerosis;endothelial|phenotypic switching|oxidative stress|cellular senescence|atherosclerosis,6c2623cefe4bb76f
netmedex_hybrid_rag,F_adaptive,Q037,formal-v1-gpt-4.1-F_adaptive,F. Adaptive routed Hybrid RAG,mechanism,H_evidence_gated_four_hop,question_type=mechanism: bounded evidence-gated multi-hop task,True,4,False,True,True,map05161_Pathway;map05225_Pathway;MESH:D019694_Disease;HP:0011010_Phenotype;HP:0012115_Phenotype;MESH:D007239_Disease,25646384;29052129;30611768;38064540,chronic hepatitis b virus (hbv) infection ->[leads_to] liver fibrosis | liver fibrosis --[associated_with] hbv | hbv ->[causes] hbv infection | hbv infection ->[causes] hcc;chronic hepatitis b virus (hbv) infection ->[leads_to] liver fibrosis | liver fibrosis --[associated_with] hbv | hbv ->[causes] hepatocellular carcinoma;chronic hepatitis b virus (hbv) infection ->[leads_to] liver fibrosis | liver fibrosis --[associated_with] hbv | hbv ->[causes] hcc,chronic hepatitis b virus (hbv) infection|liver fibrosis|hbv|hbv infection|hcc;chronic hepatitis b virus (hbv) infection|liver fibrosis|hbv|hepatocellular carcinoma;chronic hepatitis b virus (hbv) infection|liver fibrosis|hbv|hcc,379aaafd6cf33839
netmedex_hybrid_rag,F_adaptive,Q041,formal-v1-gpt-4.1-F_adaptive,F. Adaptive routed Hybrid RAG,multilingual_mechanism,H_evidence_gated_four_hop,question_type=multilingual_mechanism: bounded evidence-gated multi-hop task,True,4,False,True,True,,,,,cdeec80ea79808c4
netmedex_hybrid_rag,F_adaptive,Q043,formal-v1-gpt-4.1-F_adaptive,F. Adaptive routed Hybrid RAG,cross_species,A_text_only,question_type=cross_species,False,0,False,False,,,,,,
netmedex_hybrid_rag,F_adaptive,Q046,formal-v1-gpt-4.1-F_adaptive,F. Adaptive routed Hybrid RAG,direct_evidence,A_text_only,question_type=direct_evidence,False,0,False,False,,,,,,
netmedex_hybrid_rag,F_adaptive,Q047,formal-v1-gpt-4.1-F_adaptive,F. Adaptive routed Hybrid RAG,direct_evidence,A_text_only,question_type=direct_evidence,False,0,False,False,,,,,,
netmedex_hybrid_rag,F_adaptive,Q050,formal-v1-gpt-4.1-F_adaptive,F. Adaptive routed Hybrid RAG,hypothesis,H_evidence_gated_four_hop,question_type=hypothesis: bounded evidence-gated multi-hop task,True,4,False,True,True,MESH:D001847_Disease;MESH:D064806_Disease;301289_Gene,,,,cdeec80ea79808c4
